3.2817518711,-0.2254017442,0.6548946500,-0.0121893927,-0.0173023638,-0.9887891214,0.1478110969,-0.1099181250,0.4422511756,0.3132929802,1.4464576244,-0.6347495317,-0.1092429906,-0.9626091123,-0.1380741894,0.1076514646,1.1052073240,-0.1408903003,0.2080791891,-0.4857255220,0.0944807753,0.5199999809,-0.5960267186,0.0500097238,-0.7080979943,1.3452599049,-0.1205262393,-0.0525328331,0.0837547109,-0.3087000847,-0.4212789536,0.2925922871,1.1066817045,0.6143106222,-0.1971504092,-0.1067115366
3.2753844261,-0.2293380499,0.6408336759,-0.0145367338,-0.0169396532,-0.9918711225,0.1252733325,-0.0756058171,0.4356771111,0.2844435573,1.4940932989,-0.6534984708,-0.1019825563,-1.0103881359,-0.0727230683,0.1376791894,1.1866605282,-0.1683437675,0.1959854215,-0.5278615355,0.0970096514,0.5199999809,-0.5991797447,0.0626445934,-0.7250722647,1.3713263273,-0.0919386968,-0.0436738729,0.0408951677,-0.2905316055,-0.4469008148,0.2588301897,1.0334001780,0.7095876336,-0.2370929122,-0.0791455060
3.2760345936,-0.2364902645,0.6358082891,-0.0123406518,-0.0184083040,-0.9946873765,0.1005279345,-0.0559764393,0.4272615612,0.2976074815,1.4998042583,-0.6734167933,-0.0856244937,-1.0367336273,-0.0180072654,0.1715518981,1.1956479549,-0.1479459703,0.2113042474,-0.5732275844,0.0886259973,0.5199999809,-0.5944009423,0.1499315351,-0.7168148160,1.3696118593,-0.0391029455,-0.0500034839,-0.0066984268,-0.2286984921,-0.5393921733,0.2122489512,0.8355572224,0.7511351705,-0.2976087332,-0.0472143218
3.2796216011,-0.2429862320,0.6409983039,-0.0065266654,-0.0216000214,-0.9966232929,0.0789484245,-0.0443991385,0.4040703773,0.3298618495,1.4603445530,-0.6932823658,-0.0742226765,-1.0347224474,-0.0009313305,0.1918648630,1.1458250284,-0.1007908508,0.2291228473,-0.5965452194,0.0796011314,0.5199999809,-0.5858723521,0.2623109818,-0.6937488317,1.3400110006,-0.0054302351,-0.0649044067,-0.0161580630,-0.1738002300,-0.6417762041,0.1713391393,0.6586504579,0.7313083410,-0.3287221193,-0.0376199111
3.2850489616,-0.2491773516,0.6520921588,0.0044414871,-0.0270076743,-0.9977631998,0.0609873411,-0.0205366742,0.3710769713,0.3879402280,1.3618412018,-0.7024466395,-0.0633336082,-1.0223913193,-0.0231859721,0.1878093481,1.0400853157,-0.0303369574,0.2431646734,-0.5990366340,0.0708643645,0.5199999809,-0.5848863125,0.3760834038,-0.6622073650,1.2964700460,0.0136900526,-0.0892076790,-0.0023310767,-0.1542203724,-0.7320165038,0.1210015938,0.5685898066,0.7010177374,-0.3500376046,-0.0700542405
3.2888448238,-0.2540831268,0.6662797928,0.0127779398,-0.0304458596,-0.9983637585,0.0466859688,-0.0151324943,0.3445451558,0.4307015240,1.2762190104,-0.6901950240,-0.0655144230,-0.9993755817,-0.0405052379,0.1740299612,0.9302563667,0.0486470424,0.2612053454,-0.5897542238,0.0654449612,0.5199999809,-0.5961643457,0.4642552137,-0.6228939891,1.2572066784,0.0061402190,-0.1092695966,0.0064110961,-0.1503764093,-0.7960983515,0.0817642063,0.5411727428,0.6664422750,-0.3508092463,-0.1070085764
3.2936596870,-0.2548478842,0.6827225089,0.0227618474,-0.0361457237,-0.9987629474,0.0254550572,-0.0010074503,0.3036707044,0.4774256945,1.1386191845,-0.6707777381,-0.0719762519,-0.9301752448,-0.0758192539,0.1235618964,0.7523515821,0.1449830234,0.2617999911,-0.5617343783,0.0555613935,0.5199999809,-0.6035906076,0.5871109366,-0.5819447637,1.1536399126,-0.0090136509,-0.1474556774,0.0533241406,-0.1637692302,-0.8935798407,0.0304474011,0.5618082881,0.6445295215,-0.3450077772,-0.1625526696
3.2983946800,-0.2561089694,0.6993374825,0.0289103205,-0.0386817310,-0.9987879490,0.0095157773,0.0089270817,0.2738800049,0.4946827292,1.0425640345,-0.6345403790,-0.0836089775,-0.8954370618,-0.1004131213,0.0690686554,0.6847854853,0.1944738775,0.2617999911,-0.5330322385,0.0490002781,0.5199999809,-0.6354385018,0.6643451452,-0.5401223898,1.0928752422,-0.0385651030,-0.1656726301,0.0829196870,-0.1769188643,-0.9526476264,0.0114385039,0.5893265009,0.6137960553,-0.3265993893,-0.1789349467
3.3018457890,-0.2575743794,0.7148697376,0.0370011475,-0.0400891933,-0.9984865681,-0.0069530554,0.0277690552,0.2382266521,0.4951833487,0.9454398155,-0.5380685925,-0.1093202606,-0.8509160280,-0.1376933753,0.0125528248,0.6961035728,0.1768818051,0.2617999911,-0.5023216009,0.0414158851,0.5199999809,-0.6777316332,0.7562677860,-0.4942676425,0.9916287661,-0.1047486439,-0.1967583299,0.1143232435,-0.1952666044,-1.0441684723,-0.0077745514,0.6086547375,0.5696958899,-0.3013565540,-0.1806618124
3.3046333790,-0.2573755682,0.7294727564,0.0422937304,-0.0404768877,-0.9979728282,-0.0249618939,0.0336242020,0.2299026549,0.5001048446,0.9067188501,-0.4495852292,-0.1249317005,-0.7956107855,-0.1794750243,-0.0827087089,0.7765101790,0.0810566023,0.2074537724,-0.4764112532,0.0357064642,0.5199999213,-0.7114648819,0.8537310362,-0.4356413484,0.8562794328,-0.1845769584,-0.2285694033,0.1151712686,-0.2110719681,-1.1440562010,-0.0351337492,0.6000074148,0.5148624182,-0.2823628485,-0.1374000460
